Rank,feature,q_anova,q_kw,log_q_anova,log_q_kw,score_min,score_max,score_geomean
1,GYRO_Y__range_count__max_1__min_-1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
2,GYRO_X__count_above__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
3,GYRO_X__count_below__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
4,GYRO_X__range_count__max_1__min_-1,0.0,4.0209386863542445e-275,307.6526555685888,274.39567254922514,0.0,4.0209386863542445e-275,0.0
5,GYRO_Y__benford_correlation,0.0,1.4430225614304662e-263,307.6526555685888,262.8407268787276,0.0,1.4430225614304662e-263,0.0
6,GYRO_X__range_count__max_0__min_-1000000000000.0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
7,GYRO_X__range_count__max_1000000000000.0__min_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
8,GYRO_X__sum_of_reoccurring_data_points,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
9,GYRO_Z__number_peaks__n_1,0.0,5.6011029977360084e-201,307.6526555685888,200.25172644109003,0.0,5.6011029977360084e-201,0.0
10,GYRO_X__median,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
11,GYRO_X__value_count__value_0,8.616784170473879e-299,4.314266198533156e-245,298.0646547849407,244.36509306160082,8.616784170473879e-299,4.314266198533156e-245,0.0
12,"GYRO_X__fft_coefficient__attr_""real""__coeff_0",8.320643788320339e-292,2.067731615447344e-239,291.07984306999555,238.6845058318713,8.320643788320339e-292,2.067731615447344e-239,0.0
13,GYRO_X__sum_values,8.320643788320339e-292,2.067731615447344e-239,291.07984306999555,238.6845058318713,8.320643788320339e-292,2.067731615447344e-239,0.0
14,GYRO_X__mean,7.818496935580652e-291,1.5777272968170515e-241,290.1068767297183,240.8019680605197,7.818496935580652e-291,1.5777272968170515e-241,0.0
15,GYRO_Z__number_crossing_m__m_0,3.2364227168815344e-287,3.9040415470820315e-227,286.48993475911806,226.40848556918863,3.2364227168815344e-287,3.9040415470820315e-227,0.0
16,"GYRO_X__fft_coefficient__attr_""angle""__coeff_0",3.8870942808589765e-279,3.362534240978095e-224,278.4103749254968,223.4733332845086,3.8870942808589765e-279,3.362534240978095e-224,0.0
17,GYRO_Y__value_count__value_0,2.145082605769619e-271,1.6659970496976888e-270,270.6685559787524,269.7783257720176,2.145082605769619e-271,1.6659970496976888e-270,0.0
18,GYRO_Z__value_count__value_0,1.5470905490386197e-238,1.9550836523686865e-175,237.8104842669102,174.70883465566715,1.5470905490386197e-238,1.9550836523686865e-175,0.0
19,GYRO_Y__median,3.118550736239413e-235,0.0,234.5060471859436,307.6526555685888,0.0,3.118550736239413e-235,0.0
20,GYRO_Z__ar_coefficient__coeff_8__k_10,5.783913494980098e-199,1.524524377189318e-165,198.23777821103403,164.81686562686164,5.783913494980098e-199,1.524524377189318e-165,0.0
21,GYRO_Z__ar_coefficient__coeff_7__k_10,4.258503280461542e-189,1.3406495118764512e-165,188.37074301386738,164.87268474560344,4.258503280461542e-189,1.3406495118764512e-165,0.0
22,MMA_Z__sum_of_reoccurring_values,1.5612674229136339e-176,2.829948558085866e-153,175.80652270209546,152.54822145887235,1.5612674229136339e-176,2.829948558085866e-153,0.0
23,GYRO_Y__number_crossing_m__m_1,4.0827018681876115e-175,1.81277343097425e-226,174.38905233247678,225.74165647269794,1.81277343097425e-226,4.0827018681876115e-175,0.0
24,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",6.941891079275096e-174,2.2142494359401967e-167,173.1585222048451,166.6547734572827,6.941891079275096e-174,2.2142494359401967e-167,0.0
25,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.3692647394741308e-171,8.906017385190617e-162,170.8635125754035,161.0503164614297,1.3692647394741308e-171,8.906017385190617e-162,0.0
26,GYRO_Z__ar_coefficient__coeff_9__k_10,1.7344348233872692e-169,5.705185551867323e-140,168.76084201543858,139.24373022629544,1.7344348233872692e-169,5.705185551867323e-140,9.947498426762681e-155
27,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",2.174271015082621e-168,1.700751552055354e-162,167.6626863236264,161.76935912404298,2.174271015082621e-168,1.700751552055354e-162,0.0
28,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",9.425229117701763e-167,6.933512441842847e-161,166.02570808373818,160.15904670079067,9.425229117701763e-167,6.933512441842847e-161,0.0
29,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.4765017426497624e-166,1.0560540362058906e-160,165.83076603612002,159.97631385924007,1.4765017426497624e-166,1.0560540362058906e-160,0.0
30,"MMA_Z__linear_trend__attr_""intercept""",2.1199202798842563e-166,1.5564980294482312e-160,165.6736804705134,159.807851424805,2.1199202798842563e-166,1.5564980294482312e-160,0.0
31,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",1.5747043399057064e-164,1.906110905025171e-161,163.8028009755893,160.7198518340024,1.5747043399057064e-164,1.906110905025171e-161,0.0
32,GYRO_Z__ar_coefficient__coeff_6__k_10,2.5128928406508184e-164,8.543411865356316e-161,163.59982603098814,160.0683686564323,2.5128928406508184e-164,8.543411865356316e-161,0.0
33,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.0823960882170258e-161,3.0283470007272637e-155,160.96561378594927,154.51879436303366,1.0823960882170258e-161,3.0283470007272637e-155,1.810489151618802e-158
34,MMA_Z__range_count__max_1000000000000.0__min_0,1.1222901915733751e-160,6.453322545730267e-143,159.94989483264854,142.19021662772874,1.1222901915733751e-160,6.453322545730267e-143,8.510288241964782e-152
35,GYRO_X__sum_of_reoccurring_values,1.5687403004150725e-159,1.626368944763809e-211,158.804448946427,210.78878092706952,1.626368944763809e-211,1.5687403004150725e-159,0.0
36,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",1.610233943924614e-159,6.142609872812691e-158,158.79311102261744,157.21164706655654,1.610233943924614e-159,6.142609872812691e-158,9.945370326503163e-159
37,GYRO_Y__sum_of_reoccurring_data_points,1.2135633368091231e-158,1.582806025377838e-220,157.91593755257566,219.80057230514385,1.582806025377838e-220,1.2135633368091231e-158,0.0
38,ADXL_Z__range_count__max_1000000000000.0__min_0,2.2788818229635846e-158,4.400611137394139e-138,157.64227819564698,137.3564870064303,2.2788818229635846e-158,4.400611137394139e-138,3.16677639421204e-148
39,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",1.0013003342925736e-157,4.510416518772269e-156,156.99943563884173,155.34578335092652,1.0013003342925736e-157,4.510416518772269e-156,6.720328539611917e-157
40,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.6624546982605187e-157,7.536788915525357e-156,156.77925018034878,155.12281364793722,1.6624546982605187e-157,7.536788915525357e-156,1.119355624564009e-156
41,"ADXL_Z__linear_trend__attr_""intercept""",2.5065047800880447e-157,1.1401262246601788e-155,156.60093146281878,154.94304706476987,2.5065047800880447e-157,1.1401262246601788e-155,1.6904827215963102e-156
42,MMA_Z__count_above__t_0,1.1719358897326954e-152,2.369884559069819e-138,151.9310961455678,137.62527280866502,1.1719358897326954e-152,2.369884559069819e-138,1.6665391592450702e-145
43,MMA_Z__count_below__t_0,2.6003534008248467e-152,3.804468935124323e-138,151.5849676252606,137.4197059577217,2.6003534008248467e-152,3.804468935124323e-138,3.1453082096645183e-145
44,ADXL_Z__count_above__t_0,1.6437508426784198e-147,1.0618631167675136e-134,146.78416401152253,133.97393146391747,1.6437508426784198e-147,1.0618631167675136e-134,4.177844411889622e-141
45,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",1.7051942916123937e-146,8.400832901915549e-140,145.76822612988684,139.07567765360793,1.7051942916123937e-146,8.400832901915549e-140,3.784845083901846e-143
46,ADXL_Z__count_below__t_0,1.3999645768728878e-145,2.350850564364032e-133,144.85388295308124,132.6287749766321,1.3999645768728878e-145,2.350850564364032e-133,1.8141409855993225e-139
47,GYRO_X__quantile__q_0.4,4.868362895264683e-142,0.0,141.3126170562561,307.6526555685888,0.0,4.868362895264683e-142,0.0
48,GYRO_Z__benford_correlation,7.284151700707948e-139,4.133753015592796e-65,138.13762101810855,64.38365547525821,7.284151700707948e-139,4.133753015592796e-65,5.4873385223473206e-102
49,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",1.7716529613002284e-138,4.534186475725592e-136,137.75162134551493,135.3435006227818,1.7716529613002284e-138,4.534186475725592e-136,2.834255615996322e-137
50,MMA_Y__value_count__value_-1,3.279843989431755e-135,2.937455170331253e-62,134.48414681364818,61.53202875261002,3.279843989431755e-135,2.937455170331253e-62,9.815495242032463e-99
51,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",3.602012138574364e-133,6.578526804679131e-135,132.44345482796652,134.18187135140607,6.578526804679131e-135,3.602012138574364e-133,4.867846896153478e-134
52,ADXL_Y__number_crossing_m__m_-1,1.1414110209478498e-131,1.2939192219364453e-109,130.942557938416,108.8880928353847,1.1414110209478498e-131,1.2939192219364453e-109,1.215275137627083e-120
53,GYRO_X__benford_correlation,1.8905133222296984e-131,2.4232856898320498e-127,130.72342025786745,126.6155953823117,1.8905133222296984e-131,2.4232856898320498e-127,2.1403863857248005e-129
54,GYRO_Z__ar_coefficient__coeff_5__k_10,9.827885444426602e-130,4.26065608937431e-152,129.00753991437585,151.3705235196636,4.26065608937431e-152,9.827885444426602e-130,6.470953559134029e-141
55,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",6.450321960535281e-127,5.17521031704261e-123,126.19041860750517,122.28607199607876,6.450321960535281e-127,5.17521031704261e-123,5.777696146251437e-125
56,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",2.2435718672768468e-122,2.446076571989711e-128,121.64906001435828,127.61152995193093,2.446076571989711e-128,2.2435718672768468e-122,2.3426370999625837e-125
57,ADXL_Z__sum_of_reoccurring_values,3.4853408892208904e-121,1.2062574709200167e-126,120.45775473863702,125.91855998384978,1.2062574709200167e-126,3.4853408892208904e-121,6.4839945144376185e-124
58,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",4.480272659106966e-120,7.776091976522343e-120,119.34869555503259,119.10923861116565,4.480272659106966e-120,7.776091976522343e-120,5.90245815547337e-120
59,GYRO_Y__count_below__t_0,7.376952643266896e-119,2.177910269513761e-118,118.1321230045088,117.6619600172606,7.376952643266896e-119,2.177910269513761e-118,1.2675307065111936e-118
60,GYRO_X__quantile__q_0.6,2.825191976054669e-117,0.0,116.54895203587695,307.6526555685888,0.0,2.825191976054669e-117,0.0
61,"MMA_Z__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",7.892039920323853e-117,1.7138996741775379e-177,116.1028107266215,176.76601460378174,1.7138996741775379e-177,7.892039920323853e-117,3.6777934482566e-147
62,"MMA_Z__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.148308691069913e-116,2.3834729251894142e-176,115.93994134816877,175.62278977703153,2.3834729251894142e-176,1.148308691069913e-116,1.6543768237390275e-146
63,"MMA_Z__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",1.2963106105054278e-115,2.024595411813345e-177,114.88729092418619,176.69366175169495,2.024595411813345e-177,1.2963106105054278e-115,1.6200322571832467e-146
64,"MMA_Z__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",3.926861276490189e-115,1.9729821846283239e-174,114.40595444070028,173.70487683626456,1.9729821846283239e-174,3.926861276490189e-115,8.802060747360235e-145
65,MMA_Z__range_count__max_0__min_-1000000000000.0,2.804417197208611e-113,5.710818524203565e-109,112.55215737837733,108.24330164042868,2.804417197208611e-113,5.710818524203565e-109,4.00193923984535e-111
66,"MMA_Z__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",3.6613134542771137e-113,4.1944238701865805e-176,112.43636308848109,175.37732768374636,4.1944238701865805e-176,3.6613134542771137e-113,1.2392376910365182e-144
67,"MMA_Z__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",6.8127895700277255e-112,2.7286813616875766e-172,111.16667502512007,171.56404717555773,2.7286813616875766e-172,6.8127895700277255e-112,4.311604332592936e-142
68,"ADXL_Z__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.6214790026686766e-111,3.6721640072549533e-171,110.79008867084804,170.4350779304514,3.6721640072549533e-171,1.6214790026686766e-111,2.4401509855169972e-141
69,"ADXL_Z__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",1.9592989320532086e-111,1.935263188197865e-171,110.70789929823857,170.71325996428362,1.935263188197865e-171,1.9592989320532086e-111,1.9472439749240372e-141
70,"ADXL_Z__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",2.5178390767309205e-110,9.470582785113702e-170,109.59897203051136,169.0236232952764,9.470582785113702e-170,2.5178390767309205e-110,4.883175546278716e-140
71,"ADXL_Z__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",4.810493713587049e-110,5.176402791703571e-171,109.31781034855693,170.28597193724505,5.176402791703571e-171,4.810493713587049e-110,1.5780067518386757e-140
72,"MMA_Z__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",5.473564380338292e-110,7.649527177800659e-159,109.2617297693562,158.1163654080383,7.649527177800659e-159,5.473564380338292e-110,2.0462204056953247e-134
73,"MMA_Z__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",2.697009107657435e-109,4.6222418737558775e-174,108.56911758695509,173.33514733239886,4.6222418737558775e-174,2.697009107657435e-109,1.1165226567927392e-141
74,GYRO_Z__ar_coefficient__coeff_10__k_10,7.494229287053895e-109,7.066925593834746e-99,108.12527302373502,98.15076948125598,7.494229287053895e-109,7.066925593834746e-99,7.277441910090873e-104
75,ADXL_Z__quantile__q_0.1,4.623526300708915e-108,3.0893990260376457e-113,107.33502666756472,112.51012599470455,3.0893990260376457e-113,4.623526300708915e-108,1.19515344831823e-110
76,GYRO_Y__count_above__t_0,5.684953055913719e-108,6.03888858731817e-111,107.24527311719292,110.21904298270486,6.03888858731817e-111,5.684953055913719e-108,1.8528572025063592e-109
77,ADXL_X__count_below__t_0,8.347269967158089e-108,8.21810369188152e-97,107.07845554033234,96.08522838333116,8.347269967158089e-108,8.21810369188152e-97,2.6191359287794444e-102
78,"MMA_Z__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",9.44997105920146e-108,2.4472567319661708e-157,107.0245695215276,156.61132046815223,2.4472567319661708e-157,9.44997105920146e-108,1.5207401254493242e-132
79,"ADXL_Z__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",1.6160893653940897e-107,1.2334670007275362e-169,106.79153462758096,168.90887246481523,1.2334670007275362e-169,1.6160893653940897e-107,1.41187566819473e-138
80,"ADXL_Z__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.6375916043912362e-107,7.429707824057068e-168,106.78579439688188,167.12902826469093,7.429707824057068e-168,1.6375916043912362e-107,1.1030334154392484e-137
81,"ADXL_Z__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",3.0577159656783055e-107,2.0325503181037218e-157,106.5146028591028,156.69195869414506,2.0325503181037218e-157,3.0577159656783055e-107,2.4929824625757535e-132
82,"MMA_Z__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",6.505568702934834e-107,1.2257133935594693e-169,106.18671473234595,168.91161106827352,1.2257133935594693e-169,6.505568702934834e-107,2.823820584227782e-138
83,ADXL_Y__value_count__value_-1,6.903140756280313e-107,3.3395498430138065e-116,106.1609532711789,115.47631207027551,3.3395498430138065e-116,6.903140756280313e-107,1.518334041933399e-111
84,"MMA_Z__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",3.269564555143605e-105,7.90588044246347e-156,104.48551008339194,155.1020497576089,7.90588044246347e-156,3.269564555143605e-105,1.6077557797091448e-130
85,ADXL_Z__range_count__max_0__min_-1000000000000.0,6.163269411964538e-105,8.830334967785811e-105,104.2101888477533,104.05402282168838,6.163269411964538e-105,8.830334967785811e-105,7.377244296101029e-105
86,"ADXL_Z__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",6.934796505543339e-105,1.7831906082788077e-155,104.15896627832772,154.7488022318671,1.7831906082788077e-155,6.934796505543339e-105,3.516541482623172e-130
87,GYRO_Z__permutation_entropy__dimension_3__tau_1,1.6166279919414344e-104,6.537830338250444e-137,103.79138990565595,136.18456635388682,6.537830338250444e-137,1.6166279919414344e-104,1.0280680683388432e-120
88,"MMA_Z__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",3.1224801749948424e-104,1.0842111646484286e-171,103.50550031033339,170.9648861248914,1.0842111646484286e-171,3.1224801749948424e-104,5.8184429765383e-138
89,"ADXL_Z__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",1.111426912135625e-103,5.160942945519159e-168,102.95411909139939,167.2872709420506,5.160942945519159e-168,1.111426912135625e-103,7.57364567539735e-136
90,"ADXL_Z__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",6.009536936544835e-103,1.907034149777705e-165,102.22115899116719,164.7196415298553,1.907034149777705e-165,6.009536936544835e-103,3.385320097471064e-134
91,ADXL_X__count_above__t_0,9.118305492595833e-103,2.664422209150883e-92,102.0400858616267,91.57439695496133,9.118305492595833e-103,2.664422209150883e-92,1.5586858459707275e-97
92,"ADXL_Z__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",2.813348111612658e-102,1.8878564292990517e-153,101.55077652677589,152.72403103669794,1.8878564292990517e-153,2.813348111612658e-102,7.287796182910374e-128
93,"MMA_Z__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",4.157773262918805e-102,3.683266202394159e-179,101.38113919786845,178.43376689204572,3.683266202394159e-179,4.157773262918805e-102,1.2375049792435955e-140
94,"MMA_Z__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",9.212002690041264e-102,4.72010511230753e-154,101.03564594388736,153.32604832992803,4.72010511230753e-154,9.212002690041264e-102,6.594059522923227e-128
95,GYRO_Z__count_above__t_0,5.0635597315478627e-101,2.2692500715865306e-83,100.2955440625625,82.64411764218215,5.0635597315478627e-101,2.2692500715865306e-83,3.3897615378220426e-92
96,"ADXL_Z__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",1.0484719889732398e-100,5.4826711673638855e-177,99.97944316767537,176.26100780089416,5.4826711673638855e-177,1.0484719889732398e-100,7.581838262408562e-139
97,"MMA_Z__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",1.5897090306021273e-100,6.963403209636377e-181,99.79868235867818,180.15717845666268,6.963403209636377e-181,1.5897090306021273e-100,1.052130456078655e-140
98,MMA_Z__quantile__q_0.1,3.994246003736383e-100,7.739476137718219e-107,99.39856519064831,106.1112884344331,7.739476137718219e-107,3.994246003736383e-100,1.7582198848293716e-103
99,"MMA_Z__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",3.7769615087005195e-99,1.3969652411501956e-178,98.42285744107772,177.85481439973012,1.3969652411501956e-178,3.7769615087005195e-99,7.263803373451699e-139
100,"MMA_Z__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",5.929312466134159e-99,8.77410527677575e-166,98.22699566236508,165.05679715898412,8.77410527677575e-166,5.929312466134159e-99,2.2808860514449193e-132
101,"ADXL_Z__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",9.672928731121758e-99,5.0341425658046805e-151,98.01444201204,150.29807448948978,5.0341425658046805e-151,9.672928731121758e-99,6.9781732753877e-125
102,"ADXL_Z__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",9.770657411679824e-99,1.4837500951196987e-177,98.01007621410523,176.82863924019577,1.4837500951196987e-177,9.770657411679824e-99,3.807520697771967e-138
103,"ADXL_Z__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",9.968952190910636e-99,7.105749789867312e-166,98.00135048678561,165.1483900891058,7.105749789867312e-166,9.968952190910636e-99,2.661519865335604e-132
104,"ADXL_Z__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",5.304396664249452e-98,2.534609052838799e-178,97.27536400672746,177.59608901829844,2.534609052838799e-178,5.304396664249452e-98,3.666684033981465e-138
105,GYRO_Z__ar_coefficient__coeff_4__k_10,5.38533544600999e-98,2.095467304144333e-124,97.26878723984719,123.67871911113197,2.095467304144333e-124,5.38533544600999e-98,3.359284797239358e-111
106,"MMA_Z__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",1.8053995975861908e-97,4.26065608937431e-152,96.74342665867816,151.3705235196636,4.26065608937431e-152,1.8053995975861908e-97,8.770511267428788e-125
107,ADXL_Z__quantile__q_0.2,9.340503485577996e-97,4.38165816622784e-118,96.02962971315804,117.35836150680994,4.38165816622784e-118,9.340503485577996e-97,2.0230396282392107e-107
108,"GYRO_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",9.28283579723864e-96,9.182005155775713e-122,95.03231933165203,121.0370624677098,9.182005155775713e-122,9.28283579723864e-96,9.232282824440797e-109
109,"ADXL_Z__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.6362307335274936e-95,3.241364680391145e-162,94.78615545419028,161.48927210449023,3.241364680391145e-162,1.6362307335274936e-95,7.282596040304936e-129
110,"GYRO_X__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",1.8185933665438087e-94,1.1097648586052475e-120,93.74026439736765,119.95476903150912,1.1097648586052475e-120,1.8185933665438087e-94,1.4206375365598823e-107
111,"ADXL_Z__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",2.136550740106402e-94,2.1386892003719947e-148,93.67028678883483,147.66985232359616,2.1386892003719947e-148,2.136550740106402e-94,2.13761970282657e-121
112,"MMA_Z__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",2.1541829145857934e-94,2.0350655387940944e-179,93.6667174229403,178.69142159986467,2.0350655387940944e-179,2.1541829145857934e-94,6.621105205124421e-137
113,"GYRO_X__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",2.58894486290773e-94,1.4425487669642632e-120,93.58687719869216,119.84086949611644,1.4425487669642632e-120,2.58894486290773e-94,1.9325318159673358e-107
114,"GYRO_X__linear_trend__attr_""intercept""",3.5548033617070723e-94,1.9350663273015663e-120,93.44918441779988,119.713304144295,1.9350663273015663e-120,3.5548033617070723e-94,2.622742893502481e-107
115,ADXL_Z__sum_of_reoccurring_data_points,9.421720073227032e-94,1.0457731200539797e-91,93.02586980313947,90.9805625252165,9.421720073227032e-94,1.0457731200539797e-91,9.926218613980775e-93
116,"MMA_Z__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",3.5784929267943988e-93,1.3268594195357355e-183,92.44629983687038,182.87717508810323,1.3268594195357355e-183,3.5784929267943988e-93,2.1790266284878556e-138
117,ADXL_Y__range_count__max_1__min_-1,1.5040142473144083e-92,5.629919162973023e-76,91.82274804971465,75.24949784090829,1.5040142473144083e-92,5.629919162973023e-76,2.909893233838629e-84
118,"MMA_Z__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",3.3101311473907684e-92,7.3090007320563e-150,91.48015479913673,149.13614199461787,7.3090007320563e-150,3.3101311473907684e-92,4.918714362461138e-121
119,"ADXL_Z__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",6.98957435803097e-92,3.517775001548078e-182,91.15554927054714,181.45373194165828,3.517775001548078e-182,6.98957435803097e-92,4.9586036288599235e-137
120,"ADXL_Z__fft_coefficient__attr_""real""__coeff_0",3.718683978689084e-91,2.224080340310716e-89,90.42961072729929,88.65284952881505,3.718683978689084e-91,2.224080340310716e-89,2.87587411560917e-90
121,ADXL_Z__sum_values,3.718683978689084e-91,2.224080340310716e-89,90.42961072729929,88.65284952881505,3.718683978689084e-91,2.224080340310716e-89,2.87587411560917e-90
122,"ADXL_Z__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",9.204026911610157e-91,4.860199929167e-177,90.03602212016999,176.31334586523397,4.860199929167e-177,9.204026911610157e-91,6.688304040925386e-134
123,"ADXL_Z__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",1.596533908867383e-90,1.6415312955982808e-176,89.79682185302332,175.78475083308322,1.6415312955982808e-176,1.596533908867383e-90,1.6188762694812915e-133
124,"MMA_Z__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",2.8119676881826606e-90,3.0289182660829e-177,89.5509896740237,176.51871244573883,3.0289182660829e-177,2.8119676881826606e-90,9.22887874791481e-134
125,"ADXL_Z__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",3.842982828257184e-89,1.363947762723017e-145,88.41533155610547,144.8652022622276,1.363947762723017e-145,3.842982828257184e-89,2.289460161432026e-117
126,GYRO_Y__number_peaks__n_1,1.617328626359575e-88,3.1430632651759306e-74,87.79120172646724,73.50264687719424,1.617328626359575e-88,3.1430632651759306e-74,2.254632163619651e-81
127,"MMA_Z__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",4.933662854082318e-87,1.5053811274016782e-160,86.30683053170368,159.82235353291227,1.5053811274016782e-160,4.933662854082318e-87,8.618029327809358e-124
128,"MMA_Z__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",1.1190285188252756e-85,5.863585184658513e-147,84.95115884518691,146.23183676114763,5.863585184658513e-147,1.1190285188252756e-85,2.5615462213659636e-116
129,ADXL_Z__mean,1.6237987459659146e-85,2.2890119706105424e-88,84.78946779832923,87.64035193613432,2.2890119706105424e-88,1.6237987459659146e-85,6.096634126613115e-87
130,"ADXL_Z__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",3.4325982940442545e-84,2.8916156311374653e-157,83.46437701768922,156.53885943626344,2.8916156311374653e-157,3.4325982940442545e-84,9.962808280035385e-121
131,ADXL_X__range_count__max_1000000000000.0__min_0,4.881715741369894e-84,6.417156066016594e-80,83.3114275128231,79.19265739848571,4.881715741369894e-84,6.417156066016594e-80,5.597028835221461e-82
132,"MMA_Z__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",3.250568903429833e-83,2.0276924909863976e-176,82.48804062363705,175.69299790712662,2.0276924909863976e-176,3.250568903429833e-83,8.118592339142643e-130
133,MMA_Z__quantile__q_0.2,3.2577694018466425e-83,1.3664758586863192e-103,82.48707966006738,102.86439803651572,1.3664758586863192e-103,3.2577694018466425e-83,2.1098965000185217e-93
134,ADXL_Y__benford_correlation,4.139400711493075e-83,1.85358522712839e-74,82.38306253002187,73.73198744048383,4.139400711493075e-83,1.85358522712839e-74,8.759413226916692e-79
135,ADXL_X__range_count__max_0__min_-1000000000000.0,1.0013102855102198e-82,1.4556692749314098e-83,81.99943132271669,82.83693728462981,1.4556692749314098e-83,1.0013102855102198e-82,3.817822176699728e-83
