Rank,feature,q_anova,q_kw,log_q_anova,log_q_kw,score_min,score_max,score_geomean
1,GYRO_Y__median,3.1185507362394133e-235,0.0,234.5060471859436,307.6526555685888,0.0,3.1185507362394133e-235,0.0
2,GYRO_Y__range_count__max_1__min_-1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
3,GYRO_X__median,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
4,GYRO_X__range_count__max_1000000000000.0__min_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
5,GYRO_X__count_below__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
6,GYRO_X__count_above__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
7,GYRO_X__quantile__q_0.6,2.825191976054669e-117,0.0,116.54895203587695,307.6526555685888,0.0,2.825191976054669e-117,0.0
8,GYRO_X__sum_of_reoccurring_data_points,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
9,GYRO_X__quantile__q_0.4,4.868362895264683e-142,0.0,141.3126170562561,307.6526555685888,0.0,4.868362895264683e-142,0.0
10,GYRO_X__range_count__max_0__min_-1000000000000.0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
11,GYRO_X__quantile__q_0.7,3.859325400723605e-28,2.015365583372995e-277,27.413488602153976,276.6956461622076,2.015365583372995e-277,3.859325400723605e-28,8.819269577269733e-153
12,GYRO_X__range_count__max_1__min_-1,0.0,4.020938686354245e-275,307.6526555685888,274.39567254922514,0.0,4.020938686354245e-275,0.0
13,GYRO_Y__value_count__value_0,2.1450826057696192e-271,1.6659970496976888e-270,270.6685559787524,269.7783257720176,2.1450826057696192e-271,1.6659970496976888e-270,0.0
14,GYRO_X__quantile__q_0.3,2.1731624245197348e-42,1.2203937291339983e-263,41.662907812825146,262.91350003260084,1.2203937291339983e-263,2.1731624245197348e-42,5.149867760703686e-153
15,GYRO_Y__benford_correlation,0.0,1.4430225614304664e-263,307.6526555685888,262.8407268787276,0.0,1.4430225614304664e-263,0.0
16,GYRO_Y__quantile__q_0.4,1.492282941057348e-42,9.677489505221154e-261,41.82614882559659,260.01423729098053,9.677489505221154e-261,1.492282941057348e-42,1.2017301070083517e-151
17,GYRO_Y__quantile__q_0.6,1.0055056891362195e-38,6.598220497862899e-250,37.997615467828574,249.1805731753919,6.598220497862899e-250,1.0055056891362195e-38,2.5757616832262185e-144
18,GYRO_X__value_count__value_0,8.616784170473878e-299,4.3142661985331555e-245,298.0646547849407,244.36509306160082,8.616784170473878e-299,4.3142661985331555e-245,0.0
19,GYRO_X__mean,7.818496935580652e-291,1.5777272968170515e-241,290.1068767297183,240.8019680605197,7.818496935580652e-291,1.5777272968170515e-241,0.0
20,"GYRO_X__fft_coefficient__attr_""real""__coeff_0",8.320643788320339e-292,2.0677316154473436e-239,291.07984306999555,238.6845058318713,8.320643788320339e-292,2.0677316154473436e-239,0.0
21,GYRO_X__sum_values,8.320643788320339e-292,2.0677316154473436e-239,291.07984306999555,238.6845058318713,8.320643788320339e-292,2.0677316154473436e-239,0.0
22,GYRO_Z__number_crossing_m__m_0,3.2364227168815344e-287,3.9040415470820315e-227,286.48993475911806,226.40848556918863,3.2364227168815344e-287,3.9040415470820315e-227,0.0
23,GYRO_Y__number_crossing_m__m_1,4.082701868187612e-175,1.8127734309742506e-226,174.38905233247678,225.74165647269794,1.8127734309742506e-226,4.082701868187612e-175,0.0
24,"GYRO_X__fft_coefficient__attr_""angle""__coeff_0",3.887094280858977e-279,3.362534240978095e-224,278.4103749254968,223.4733332845086,3.887094280858977e-279,3.362534240978095e-224,0.0
25,GYRO_Y__sum_of_reoccurring_data_points,1.2135633368091231e-158,1.582806025377838e-220,157.91593755257566,219.80057230514385,1.582806025377838e-220,1.2135633368091231e-158,0.0
26,GYRO_Z__median,2.073942039440138e-31,1.8062271660926445e-217,30.68320338502656,216.74322763011537,1.8062271660926445e-217,2.073942039440138e-31,1.9354613022580328e-124
27,GYRO_X__sum_of_reoccurring_values,1.5687403004150723e-159,1.6263689447638093e-211,158.804448946427,210.78878092706952,1.6263689447638093e-211,1.5687403004150723e-159,0.0
28,GYRO_Z__number_peaks__n_1,0.0,5.6011029977360084e-201,307.6526555685888,200.25172644109003,0.0,5.6011029977360084e-201,0.0
29,"MMA_Z__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",3.578492926794399e-93,1.3268594195357357e-183,92.44629983687038,182.87717508810323,1.3268594195357357e-183,3.578492926794399e-93,2.179026628487856e-138
30,"MMA_Z__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",4.376566900253002e-69,1.8422065179168219e-183,68.3588664285152,182.73466168545065,1.8422065179168219e-183,4.376566900253002e-69,2.8394612287800483e-126
31,"ADXL_Z__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",2.597094119784179e-69,2.8018515782876032e-182,68.58551231107064,181.55255487420297,2.8018515782876032e-182,2.597094119784179e-69,8.53034129357012e-126
32,"ADXL_Z__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",6.98957435803097e-92,3.517775001548078e-182,91.15554927054714,181.45373194165828,3.517775001548078e-182,6.98957435803097e-92,4.9586036288599235e-137
33,"MMA_Z__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",3.429144848965741e-82,3.632517036714722e-182,81.46481416965966,181.43979234015896,3.632517036714722e-182,3.429144848965741e-82,3.5293663858022147e-132
34,"MMA_Z__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",1.5897090306021273e-100,6.963403209636376e-181,99.79868235867818,180.15717845666268,6.963403209636376e-181,1.5897090306021273e-100,1.052130456078655e-140
35,"MMA_Z__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",2.1541829145857937e-94,2.0350655387940944e-179,93.6667174229403,178.69142159986467,2.0350655387940944e-179,2.1541829145857937e-94,6.621105205124422e-137
36,"ADXL_Z__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",2.1591695530771553e-81,3.162833883608451e-179,80.66571325248998,178.49992361722963,3.162833883608451e-179,2.1591695530771553e-81,2.6132536468793345e-130
37,"MMA_Z__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",4.157773262918805e-102,3.6832662023941586e-179,101.38113919786845,178.43376689204572,3.6832662023941586e-179,4.157773262918805e-102,1.2375049792435955e-140
38,"MMA_Z__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",3.7769615087005195e-99,1.3969652411501956e-178,98.42285744107772,177.85481439973012,1.3969652411501956e-178,3.7769615087005195e-99,7.263803373451699e-139
39,"ADXL_Z__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",5.304396664249452e-98,2.534609052838799e-178,97.27536400672746,177.59608901829844,2.534609052838799e-178,5.304396664249452e-98,3.666684033981465e-138
40,"GYRO_X__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",0.0019755077400584425,2.929997884994917e-178,2.7043212644092187,177.53313269313918,2.929997884994917e-178,0.0019755077400584425,7.608044098296437e-91
41,"ADXL_Z__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",9.770657411679825e-99,1.4837500951196987e-177,98.01007621410523,176.82863924019577,1.4837500951196987e-177,9.770657411679825e-99,3.807520697771968e-138
42,"MMA_Z__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",7.892039920323853e-117,1.713899674177538e-177,116.1028107266215,176.76601460378174,1.713899674177538e-177,7.892039920323853e-117,3.6777934482566006e-147
43,"MMA_Z__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",1.2963106105054276e-115,2.0245954118133453e-177,114.88729092418619,176.69366175169495,2.0245954118133453e-177,1.2963106105054276e-115,1.6200322571832467e-146
44,"MMA_Z__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",2.8119676881826606e-90,3.0289182660829e-177,89.5509896740237,176.51871244573883,3.0289182660829e-177,2.8119676881826606e-90,9.22887874791481e-134
45,"ADXL_Z__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",9.204026911610158e-91,4.860199929167e-177,90.03602212016999,176.31334586523397,4.860199929167e-177,9.204026911610158e-91,6.688304040925386e-134
46,"ADXL_Z__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",1.0484719889732398e-100,5.4826711673638855e-177,99.97944316767537,176.26100780089416,5.4826711673638855e-177,1.0484719889732398e-100,7.581838262408562e-139
47,"ADXL_Z__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",1.596533908867383e-90,1.6415312955982808e-176,89.79682185302332,175.78475083308322,1.6415312955982808e-176,1.596533908867383e-90,1.6188762694812915e-133
48,"MMA_Z__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",3.2505689034298326e-83,2.0276924909863976e-176,82.48804062363705,175.69299790712662,2.0276924909863976e-176,3.2505689034298326e-83,8.118592339142643e-130
49,"MMA_Z__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.148308691069913e-116,2.3834729251894145e-176,115.93994134816877,175.62278977703153,2.3834729251894145e-176,1.148308691069913e-116,1.6543768237390275e-146
50,"MMA_Z__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",3.661313454277114e-113,4.194423870186581e-176,112.43636308848109,175.37732768374636,4.194423870186581e-176,3.661313454277114e-113,1.2392376910365185e-144
51,GYRO_Y__quantile__q_0.3,1.2952558960153422e-13,7.248119487544923e-176,12.887644422124339,175.13977465579018,7.248119487544923e-176,1.2952558960153422e-13,9.689256680089687e-95
52,GYRO_Z__value_count__value_0,1.5470905490386197e-238,1.9550836523686868e-175,237.8104842669102,174.70883465566715,1.5470905490386197e-238,1.9550836523686868e-175,0.0
53,"MMA_Z__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",3.9268612764901886e-115,1.9729821846283237e-174,114.40595444070028,173.70487683626456,1.9729821846283237e-174,3.9268612764901886e-115,8.802060747360235e-145
54,"MMA_Z__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",2.697009107657435e-109,4.6222418737558775e-174,108.56911758695509,173.33514733239886,4.6222418737558775e-174,2.697009107657435e-109,1.1165226567927392e-141
55,GYRO_X__ar_coefficient__coeff_0__k_10,2.763763202907358e-51,5.019007325920115e-174,50.55849916971902,173.29938217040595,5.019007325920115e-174,2.763763202907358e-51,1.1777668598878333e-112
56,GYRO_Z__quantile__q_0.4,0.005724492327005133,1.1769748057493654e-172,2.2422630224127973,171.92923283353815,1.1769748057493654e-172,0.005724492327005133,8.208278287552511e-88
57,"MMA_Z__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",6.812789570027725e-112,2.7286813616875766e-172,111.16667502512007,171.56404717555773,2.7286813616875766e-172,6.812789570027725e-112,4.311604332592935e-142
58,"MMA_Z__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",3.1224801749948424e-104,1.0842111646484284e-171,103.50550031033339,170.9648861248914,1.0842111646484284e-171,3.1224801749948424e-104,5.8184429765383e-138
59,"ADXL_Z__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",1.9592989320532083e-111,1.9352631881978646e-171,110.70789929823857,170.71325996428362,1.9352631881978646e-171,1.9592989320532083e-111,1.947243974924037e-141
60,"ADXL_Z__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",6.7819622521143815e-78,2.299048915674496e-171,77.16864463180123,170.63845178837337,2.299048915674496e-171,6.7819622521143815e-78,1.248681823438979e-124
61,"MMA_Z__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",1.3411257622372503e-66,2.5186154135426098e-171,65.87253049486672,170.59883814315202,2.5186154135426098e-171,1.3411257622372503e-66,5.811867183848767e-119
62,"ADXL_Z__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.6214790026686766e-111,3.672164007254953e-171,110.79008867084804,170.4350779304514,3.672164007254953e-171,1.6214790026686766e-111,2.4401509855169972e-141
63,"GYRO_X__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",0.002283720641345807,4.361390376467574e-171,2.641357022730142,170.36037503904132,4.361390376467574e-171,0.002283720641345807,3.155978014452249e-87
64,"ADXL_Z__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",4.8104937135870486e-110,5.176402791703571e-171,109.31781034855693,170.28597193724505,5.176402791703571e-171,4.8104937135870486e-110,1.5780067518386757e-140
65,"MMA_Z__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",5.253921022085344e-29,2.6273097952626263e-170,28.279516459896033,169.58048871501728,2.6273097952626263e-170,5.253921022085344e-29,1.1748905551097539e-99
66,"ADXL_Z__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",2.5178390767309205e-110,9.470582785113702e-170,109.59897203051136,169.0236232952764,9.470582785113702e-170,2.5178390767309205e-110,4.883175546278716e-140
67,"ADXL_Z__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",3.317077410233681e-72,1.0025435610556818e-169,71.47924439328455,168.99889674796952,1.0025435610556818e-169,3.317077410233681e-72,5.766727494127873e-121
68,"MMA_Z__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",6.505568702934834e-107,1.2257133935594691e-169,106.18671473234595,168.91161106827352,1.2257133935594691e-169,6.505568702934834e-107,2.8238205842277813e-138
69,"ADXL_Z__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",1.6160893653940897e-107,1.2334670007275362e-169,106.79153462758096,168.90887246481523,1.2334670007275362e-169,1.6160893653940897e-107,1.41187566819473e-138
70,"MMA_Z__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",8.698432866441326e-71,1.439900557441844e-169,70.06055898402074,168.8416675001586,1.439900557441844e-169,8.698432866441326e-71,3.539050484700568e-120
71,"GYRO_X__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",0.086921686370148,8.958408159806205e-169,1.06087185650999,168.04776915426984,8.958408159806205e-169,0.086921686370148,2.7904837294677953e-85
72,"ADXL_Z__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",1.111426912135625e-103,5.160942945519159e-168,102.95411909139939,167.2872709420506,5.160942945519159e-168,1.111426912135625e-103,7.57364567539735e-136
73,"ADXL_Z__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.6375916043912362e-107,7.429707824057068e-168,106.78579439688188,167.12902826469093,7.429707824057068e-168,1.6375916043912362e-107,1.1030334154392484e-137
74,"ADXL_Z__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",1.139481227624743e-31,1.255628050493905e-167,30.943292825205976,166.90113899080677,1.255628050493905e-167,1.139481227624743e-31,1.1961457237380643e-99
75,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",6.941891079275096e-174,2.214249435940197e-167,173.1585222048451,166.6547734572827,6.941891079275096e-174,2.214249435940197e-167,0.0
76,"ADXL_Z__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",9.968952190910636e-99,7.105749789867311e-166,98.00135048678561,165.1483900891058,7.105749789867311e-166,9.968952190910636e-99,2.661519865335604e-132
77,"MMA_Z__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",5.929312466134159e-99,8.77410527677575e-166,98.22699566236508,165.05679715898412,8.77410527677575e-166,5.929312466134159e-99,2.2808860514449193e-132
78,GYRO_Z__ar_coefficient__coeff_7__k_10,4.258503280461542e-189,1.3406495118764512e-165,188.37074301386738,164.87268474560344,4.258503280461542e-189,1.3406495118764512e-165,0.0
79,GYRO_Z__ar_coefficient__coeff_8__k_10,5.783913494980098e-199,1.524524377189318e-165,198.23777821103403,164.81686562686164,5.783913494980098e-199,1.524524377189318e-165,0.0
80,"ADXL_Z__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",6.009536936544835e-103,1.9070341497777052e-165,102.22115899116719,164.7196415298553,1.9070341497777052e-165,6.009536936544835e-103,3.385320097471064e-134
81,"ADXL_Z__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",4.5983408898785356e-60,2.7669178935708793e-165,59.337398836219094,164.55800372806473,2.7669178935708793e-165,4.5983408898785356e-60,1.127973035535139e-112
82,"MMA_Z__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",6.559443717636101e-47,6.787569066236821e-165,46.18313298998485,164.16828573826012,6.787569066236821e-165,6.559443717636101e-47,6.672531548786281e-106
83,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",2.174271015082621e-168,1.700751552055354e-162,167.6626863236264,161.76935912404298,2.174271015082621e-168,1.700751552055354e-162,0.0
84,"ADXL_Z__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.6362307335274936e-95,3.241364680391145e-162,94.78615545419028,161.48927210449023,3.241364680391145e-162,1.6362307335274936e-95,7.282596040304936e-129
85,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.3692647394741306e-171,8.906017385190617e-162,170.8635125754035,161.0503164614297,1.3692647394741306e-171,8.906017385190617e-162,0.0
86,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",1.5747043399057064e-164,1.906110905025171e-161,163.8028009755893,160.7198518340024,1.5747043399057064e-164,1.906110905025171e-161,0.0
87,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",9.425229117701765e-167,6.933512441842847e-161,166.02570808373818,160.15904670079067,9.425229117701765e-167,6.933512441842847e-161,0.0
88,GYRO_Z__ar_coefficient__coeff_6__k_10,2.5128928406508184e-164,8.543411865356316e-161,163.59982603098814,160.0683686564323,2.5128928406508184e-164,8.543411865356316e-161,0.0
89,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.4765017426497624e-166,1.0560540362058906e-160,165.83076603612002,159.97631385924007,1.4765017426497624e-166,1.0560540362058906e-160,0.0
90,"MMA_Z__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",4.933662854082318e-87,1.5053811274016782e-160,86.30683053170368,159.82235353291227,1.5053811274016782e-160,4.933662854082318e-87,8.618029327809358e-124
91,"MMA_Z__linear_trend__attr_""intercept""",2.1199202798842563e-166,1.5564980294482312e-160,165.6736804705134,159.807851424805,2.1199202798842563e-166,1.5564980294482312e-160,0.0
92,"MMA_Z__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",5.473564380338292e-110,7.649527177800659e-159,109.2617297693562,158.1163654080383,7.649527177800659e-159,5.473564380338292e-110,2.0462204056953247e-134
93,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",1.610233943924614e-159,6.142609872812691e-158,158.79311102261744,157.21164706655654,1.610233943924614e-159,6.142609872812691e-158,9.945370326503163e-159
94,"ADXL_Z__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",3.0577159656783055e-107,2.032550318103722e-157,106.5146028591028,156.69195869414506,2.032550318103722e-157,3.0577159656783055e-107,2.4929824625757538e-132
95,"MMA_Z__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",9.449971059201459e-108,2.447256731966171e-157,107.0245695215276,156.61132046815223,2.447256731966171e-157,9.449971059201459e-108,1.520740125449324e-132
96,"ADXL_Z__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",3.4325982940442545e-84,2.8916156311374653e-157,83.46437701768922,156.53885943626344,2.8916156311374653e-157,3.4325982940442545e-84,9.962808280035385e-121
97,"ADXL_Z__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",3.413372824499921e-40,1.279115638378974e-156,39.46681627346173,155.89309019137772,1.279115638378974e-156,3.413372824499921e-40,2.089521131607828e-98
98,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",1.0013003342925737e-157,4.5104165187722696e-156,156.99943563884173,155.34578335092652,1.0013003342925737e-157,4.5104165187722696e-156,6.720328539611917e-157
99,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.662454698260519e-157,7.536788915525357e-156,156.77925018034878,155.12281364793722,1.662454698260519e-157,7.536788915525357e-156,1.119355624564009e-156
100,"MMA_Z__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",3.269564555143605e-105,7.905880442463469e-156,104.48551008339194,155.1020497576089,7.905880442463469e-156,3.269564555143605e-105,1.6077557797091448e-130
101,"ADXL_Z__linear_trend__attr_""intercept""",2.506504780088045e-157,1.1401262246601788e-155,156.60093146281878,154.94304706476987,2.506504780088045e-157,1.1401262246601788e-155,1.6904827215963102e-156
102,"ADXL_Z__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",6.9347965055433394e-105,1.7831906082788075e-155,104.15896627832772,154.7488022318671,1.7831906082788075e-155,6.9347965055433394e-105,3.516541482623172e-130
103,"ADXL_Z__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.0823960882170258e-161,3.028347000727264e-155,160.96561378594927,154.51879436303366,1.0823960882170258e-161,3.028347000727264e-155,1.810489151618802e-158
104,"MMA_Z__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",9.34076635836307e-28,1.084538919389792e-154,27.029617490841144,153.96475485842808,1.084538919389792e-154,9.34076635836307e-28,3.182832803112914e-91
105,"ADXL_Z__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",1.2169386486820226e-35,1.6654453265133328e-154,34.91473131594453,153.77846961982257,1.6654453265133328e-154,1.2169386486820226e-35,4.501938232695919e-95
106,"MMA_Z__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",1.1070242933000558e-33,2.914649647487744e-154,32.95584284856085,153.5354136416965,2.914649647487744e-154,1.1070242933000558e-33,5.680306300039969e-94
107,"MMA_Z__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",9.212002690041264e-102,4.72010511230753e-154,101.03564594388736,153.32604832992803,4.72010511230753e-154,9.212002690041264e-102,6.594059522923227e-128
108,"ADXL_Z__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",2.813348111612658e-102,1.8878564292990515e-153,101.55077652677589,152.72403103669794,1.8878564292990515e-153,2.813348111612658e-102,7.287796182910374e-128
109,MMA_Z__sum_of_reoccurring_values,1.561267422913634e-176,2.829948558085866e-153,175.80652270209546,152.54822145887235,1.561267422913634e-176,2.829948558085866e-153,0.0
110,"MMA_Z__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",4.6862895772454437e-70,8.813094399952731e-153,69.32917087879622,152.05487157798194,8.813094399952731e-153,4.6862895772454437e-70,2.032257671403375e-111
111,"MMA_Z__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",1.8053995975861908e-97,4.26065608937431e-152,96.74342665867816,151.3705235196636,4.26065608937431e-152,1.8053995975861908e-97,8.770511267428788e-125
112,GYRO_Z__ar_coefficient__coeff_5__k_10,9.827885444426602e-130,4.26065608937431e-152,129.00753991437585,151.3705235196636,4.26065608937431e-152,9.827885444426602e-130,6.470953559134029e-141
113,"ADXL_Z__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",9.672928731121758e-99,5.0341425658046805e-151,98.01444201204,150.29807448948978,5.0341425658046805e-151,9.672928731121758e-99,6.9781732753877e-125
114,"MMA_Z__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",3.3101311473907684e-92,7.3090007320563e-150,91.48015479913673,149.13614199461787,7.3090007320563e-150,3.3101311473907684e-92,4.918714362461138e-121
115,"ADXL_Z__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",5.947947044935825e-68,7.619931031025159e-150,67.22563290669254,149.11804895949777,7.619931031025159e-150,5.947947044935825e-68,6.732231892812435e-109
116,"ADXL_Z__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",2.136550740106402e-94,2.1386892003719947e-148,93.67028678883483,147.66985232359616,2.1386892003719947e-148,2.136550740106402e-94,2.13761970282657e-121
117,GYRO_X__quantile__q_0.8,1.8467440157773746e-13,2.9056937328631354e-148,12.73359329960037,147.53675016331297,2.9056937328631354e-148,1.8467440157773746e-13,7.325348123363706e-81
118,"MMA_Z__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",1.1190285188252757e-85,5.863585184658513e-147,84.95115884518691,146.23183676114763,5.863585184658513e-147,1.1190285188252757e-85,2.5615462213659636e-116
119,"ADXL_Z__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",1.9424338204379545e-22,9.635916262245798e-147,21.711653768876197,146.01610698275033,9.635916262245798e-147,1.9424338204379545e-22,1.3681056113726864e-84
120,"MMA_Z__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",0.0005513362952215214,6.252308129521929e-146,3.2585834163805694,145.20395962699746,6.252308129521929e-146,0.0005513362952215214,5.871221679270866e-75
121,"ADXL_Z__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",3.842982828257184e-89,1.363947762723017e-145,88.41533155610547,144.8652022622276,1.363947762723017e-145,3.842982828257184e-89,2.289460161432026e-117
122,"MMA_Z__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",1.8891231323889895e-78,9.359393004499619e-144,77.72373973399226,143.0287523161491,9.359393004499619e-144,1.8891231323889895e-78,4.204883569127677e-111
123,"GYRO_X__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",0.03973321577634626,3.0015747390953185e-143,1.4008462842422817,142.52265083825762,3.0015747390953185e-143,0.03973321577634626,1.0920724187401883e-72
124,"GYRO_X__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",0.1340561438513588,5.956047464950736e-143,0.8727132773200534,142.22504184992522,5.956047464950736e-143,0.1340561438513588,2.8256764778490775e-72
125,MMA_Z__range_count__max_1000000000000.0__min_0,1.1222901915733753e-160,6.453322545730266e-143,159.94989483264854,142.19021662772874,1.1222901915733753e-160,6.453322545730266e-143,8.510288241964782e-152
126,"ADXL_Z__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",1.1761456573478106e-82,2.5691756533586586e-142,81.9295388906194,141.59020620220446,2.5691756533586586e-142,1.1761456573478106e-82,1.738310900748629e-112
127,GYRO_Y__quantile__q_0.7,8.927409398610005e-08,2.442406389613184e-141,7.049274548627019,140.6121820725441,2.442406389613184e-141,8.927409398610005e-08,1.4766300063948947e-74
128,"GYRO_X__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",0.009262601411961963,3.3369134508025647e-140,2.0332670240960833,139.47665505745258,3.3369134508025647e-140,0.009262601411961963,1.7580813189667508e-71
129,GYRO_Z__ar_coefficient__coeff_9__k_10,1.7344348233872692e-169,5.705185551867323e-140,168.76084201543858,139.24373022629544,1.7344348233872692e-169,5.705185551867323e-140,9.947498426762681e-155
130,"MMA_Z__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",1.7051942916123935e-146,8.400832901915549e-140,145.76822612988684,139.07567765360793,1.7051942916123935e-146,8.400832901915549e-140,3.784845083901846e-143
131,"MMA_Z__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",6.155874389905147e-45,8.750143254365612e-140,44.21071025049222,139.0579848367981,8.750143254365612e-140,6.155874389905147e-45,2.3208787725245486e-92
