Rank,feature,q_anova,q_kw,log_q_anova,log_q_kw,score_min,score_max,score_geomean
1,GYRO_Z__mean_n_absolute_max__number_of_maxima_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
2,GYRO_Y__quantile__q_0.9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
3,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
4,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
5,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
6,GYRO_Y__quantile__q_0.8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
7,GYRO_Y__quantile__q_0.7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
8,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
9,GYRO_Y__quantile__q_0.3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
10,GYRO_Y__quantile__q_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
11,GYRO_Y__large_standard_deviation__r_0.15000000000000002,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
12,GYRO_Y__large_standard_deviation__r_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
13,GYRO_Y__cid_ce__normalize_False,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
14,GYRO_Y__cid_ce__normalize_True,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
15,GYRO_Y__minimum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
16,GYRO_Y__quantile__q_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
17,GYRO_Y__absolute_maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
18,"ADXL_X__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
19,"ADXL_X__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
20,GYRO_Y__autocorrelation__lag_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
21,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
22,GYRO_Y__autocorrelation__lag_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
23,"ADXL_X__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
24,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
25,"ADXL_X__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
26,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
27,GYRO_Y__autocorrelation__lag_4,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
28,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
29,"ADXL_X__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
30,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
31,"ADXL_X__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
32,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
33,"ADXL_X__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
34,"ADXL_X__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
35,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
36,GYRO_Y__maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
37,GYRO_Y__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
38,"ADXL_X__fft_coefficient__attr_""abs""__coeff_16",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
39,"ADXL_X__fft_coefficient__attr_""abs""__coeff_17",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
40,"ADXL_X__fft_coefficient__attr_""abs""__coeff_18",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
41,"ADXL_X__fft_coefficient__attr_""abs""__coeff_19",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
42,"ADXL_X__fft_coefficient__attr_""abs""__coeff_20",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
43,"ADXL_X__fft_coefficient__attr_""abs""__coeff_21",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
44,"ADXL_X__fft_coefficient__attr_""abs""__coeff_15",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
45,"ADXL_X__fft_coefficient__attr_""abs""__coeff_22",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
46,"ADXL_X__fft_coefficient__attr_""abs""__coeff_24",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
47,"ADXL_X__fft_coefficient__attr_""abs""__coeff_25",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
48,"ADXL_X__fft_coefficient__attr_""abs""__coeff_26",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
49,"ADXL_X__fft_coefficient__attr_""abs""__coeff_27",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
50,"ADXL_X__fft_coefficient__attr_""abs""__coeff_29",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
51,"ADXL_X__fft_coefficient__attr_""abs""__coeff_30",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
52,"ADXL_X__fft_coefficient__attr_""abs""__coeff_23",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
53,GYRO_Y__ratio_value_number_to_time_series_length,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
54,"ADXL_X__fft_coefficient__attr_""abs""__coeff_14",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
55,"ADXL_X__fft_coefficient__attr_""abs""__coeff_12",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
56,GYRO_Y__percentage_of_reoccurring_values_to_all_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
57,GYRO_Y__absolute_sum_of_changes,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
58,"ADXL_X__fft_coefficient__attr_""abs""__coeff_0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
59,"ADXL_X__fft_coefficient__attr_""abs""__coeff_1",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
60,"ADXL_X__fft_coefficient__attr_""abs""__coeff_2",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
61,"ADXL_X__fft_coefficient__attr_""abs""__coeff_3",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
62,"ADXL_X__fft_coefficient__attr_""abs""__coeff_13",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
63,"ADXL_X__fft_coefficient__attr_""abs""__coeff_4",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
64,"ADXL_X__fft_coefficient__attr_""abs""__coeff_6",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
65,"ADXL_X__fft_coefficient__attr_""abs""__coeff_7",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
66,"ADXL_X__fft_coefficient__attr_""abs""__coeff_8",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
67,"ADXL_X__fft_coefficient__attr_""abs""__coeff_9",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
68,"ADXL_X__fft_coefficient__attr_""abs""__coeff_10",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
69,"ADXL_X__fft_coefficient__attr_""abs""__coeff_11",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
70,"ADXL_X__fft_coefficient__attr_""abs""__coeff_5",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
71,GYRO_Y__autocorrelation__lag_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
72,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
73,GYRO_Y__autocorrelation__lag_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
74,ADXL_X__autocorrelation__lag_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
75,"ADXL_X__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
76,"ADXL_X__agg_autocorrelation__f_agg_""median""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
77,"ADXL_X__agg_autocorrelation__f_agg_""var""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
78,ADXL_X__partial_autocorrelation__lag_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
79,"GYRO_Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
80,ADXL_X__autocorrelation__lag_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
81,"GYRO_Y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
82,ADXL_X__number_cwt_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
83,ADXL_X__number_cwt_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
84,ADXL_X__number_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
85,ADXL_X__number_peaks__n_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
86,ADXL_X__number_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
87,ADXL_X__number_peaks__n_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
88,"GYRO_Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
89,ADXL_X__number_peaks__n_50,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
90,ADXL_X__autocorrelation__lag_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
91,ADXL_X__autocorrelation__lag_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
92,ADXL_X__cid_ce__normalize_False,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
93,ADXL_X__symmetry_looking__r_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
94,"GYRO_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
95,ADXL_X__large_standard_deviation__r_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
96,ADXL_X__large_standard_deviation__r_0.15000000000000002,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
97,ADXL_X__large_standard_deviation__r_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
98,ADXL_X__autocorrelation__lag_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
99,ADXL_X__large_standard_deviation__r_0.25,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
100,"GYRO_Y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
101,"GYRO_Y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
102,"GYRO_Y__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
103,"GYRO_Y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
104,ADXL_X__autocorrelation__lag_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
105,ADXL_X__autocorrelation__lag_4,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
106,ADXL_X__large_standard_deviation__r_0.30000000000000004,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
107,ADXL_X__binned_entropy__max_bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
108,ADXL_X__index_mass_quantile__q_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
109,ADXL_X__index_mass_quantile__q_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
110,GYRO_Y__number_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
111,GYRO_Y__number_peaks__n_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
112,ADXL_X__spkt_welch_density__coeff_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
113,ADXL_X__spkt_welch_density__coeff_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
114,GYRO_Y__number_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
115,ADXL_X__ar_coefficient__coeff_1__k_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
116,GYRO_Y__number_peaks__n_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
117,ADXL_X__ar_coefficient__coeff_2__k_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
118,GYRO_Y__number_cwt_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
119,"GYRO_Y__agg_autocorrelation__f_agg_""median""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
120,"GYRO_Y__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
121,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
122,GYRO_Y__autocorrelation__lag_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
123,"ADXL_X__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
124,GYRO_Y__number_cwt_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
125,GYRO_Y__number_peaks__n_50,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
126,GYRO_Y__binned_entropy__max_bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
127,GYRO_Y__index_mass_quantile__q_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
128,ADXL_X__index_mass_quantile__q_0.3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
129,ADXL_X__index_mass_quantile__q_0.4,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
130,ADXL_X__index_mass_quantile__q_0.6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
131,ADXL_X__index_mass_quantile__q_0.7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
132,ADXL_X__index_mass_quantile__q_0.8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
133,ADXL_X__index_mass_quantile__q_0.9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
134,GYRO_Y__ar_coefficient__coeff_3__k_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
135,GYRO_Y__ar_coefficient__coeff_2__k_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
136,GYRO_Y__ar_coefficient__coeff_1__k_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
137,GYRO_Y__spkt_welch_density__coeff_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
138,GYRO_Y__spkt_welch_density__coeff_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
139,GYRO_Y__index_mass_quantile__q_0.9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
140,GYRO_Y__index_mass_quantile__q_0.8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
141,GYRO_Y__index_mass_quantile__q_0.7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
142,GYRO_Y__index_mass_quantile__q_0.6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
143,"ADXL_X__fft_coefficient__attr_""abs""__coeff_31",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
144,"ADXL_X__fft_coefficient__attr_""abs""__coeff_32",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
145,"ADXL_X__fft_coefficient__attr_""abs""__coeff_33",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
146,"ADXL_X__fft_coefficient__attr_""abs""__coeff_34",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
147,ADXL_X__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
148,ADXL_X__energy_ratio_by_chunks__num_segments_10__segment_focus_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
149,ADXL_X__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
150,ADXL_X__ratio_beyond_r_sigma__r_0.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
151,ADXL_X__ratio_beyond_r_sigma__r_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
152,ADXL_X__ratio_beyond_r_sigma__r_1.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
153,"ADXL_X__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
154,ADXL_X__ratio_beyond_r_sigma__r_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
155,ADXL_X__ratio_beyond_r_sigma__r_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
156,ADXL_X__ratio_beyond_r_sigma__r_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
157,ADXL_X__ratio_beyond_r_sigma__r_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
158,ADXL_X__ratio_beyond_r_sigma__r_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
159,GYRO_X__number_crossing_m__m_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
160,GYRO_X__number_crossing_m__m_-1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
161,ADXL_X__ratio_beyond_r_sigma__r_2.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
162,ADXL_X__lempel_ziv_complexity__bins_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
163,"ADXL_X__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
164,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
165,"ADXL_X__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
166,"ADXL_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
167,"ADXL_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
168,GYRO_X__ratio_beyond_r_sigma__r_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
169,"ADXL_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
170,GYRO_X__ratio_beyond_r_sigma__r_0.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
171,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
172,GYRO_X__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
173,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
174,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
175,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
176,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
177,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
178,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
179,"ADXL_X__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
180,ADXL_X__lempel_ziv_complexity__bins_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
181,ADXL_X__lempel_ziv_complexity__bins_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
182,ADXL_X__lempel_ziv_complexity__bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
183,ADXL_Y__root_mean_square,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
184,ADXL_Y__absolute_sum_of_changes,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
185,ADXL_Y__longest_strike_below_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
186,ADXL_Y__longest_strike_above_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
187,ADXL_Y__count_above_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
188,ADXL_Y__count_below_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
189,ADXL_Y__variance,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
190,ADXL_Y__percentage_of_reoccurring_values_to_all_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
191,ADXL_Y__sum_of_reoccurring_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
192,ADXL_Y__sum_of_reoccurring_data_points,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
193,ADXL_Y__ratio_value_number_to_time_series_length,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
194,ADXL_Y__maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
195,ADXL_Y__absolute_maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
196,ADXL_Y__minimum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
197,ADXL_Y__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
198,ADXL_Y__standard_deviation,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
199,ADXL_Y__length,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
200,ADXL_Y__mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
201,ADXL_X__lempel_ziv_complexity__bins_100,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
202,ADXL_X__fourier_entropy__bins_100,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
203,ADXL_X__permutation_entropy__dimension_3__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
204,ADXL_X__permutation_entropy__dimension_4__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
205,ADXL_X__permutation_entropy__dimension_5__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
206,ADXL_X__permutation_entropy__dimension_6__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
207,ADXL_X__permutation_entropy__dimension_7__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
208,ADXL_X__mean_n_absolute_max__number_of_maxima_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
209,ADXL_Y__variance_larger_than_standard_deviation,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
210,GYRO_X__number_crossing_m__m_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
211,ADXL_Y__sum_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
